Departamento,Municipio,Estado,Topografia,Drenaje,Materia orgánica (MO) %,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,Produccion,Rendimiento
68.0,5615.0,2.0,9.0,20.0,2.616909776294502,8.482073536316474,1.264647045685279,0.14,2.034517766497461,3.1106598984771567,1.0,0.2246920769143131,645.0,12.255,19.0
76.0,19100.0,2.0,9.0,20.0,3.213785002925582,0.1444923891627948,6.32736,0.136,8.2,28.4,8.299999999999999,0.3636992669794797,0.0,0.0,0.0
25.0,25878.0,2.0,10.0,20.0,3.925014282483671,3.0443717265855166,1.28544,0.03808,0.8999999999999999,1.2,0.5,0.1304212521571845,0.0,0.0,0.0
50.0,5313.0,2.0,11.0,20.0,2.089143772480188,0.5474157036882604,3.5042772200000005,0.15549625,4.241,12.702,1.577,0.2088830255057168,625.0,8.375,13.4
54.0,54223.0,2.0,11.0,21.0,0.8802707270432764,0.6726234489509758,0.3152070900000001,0.59165127,1.224,5.384,1.123,0.2630866683127884,25.0,375.0,15.0
95.0,95025.0,2.0,11.0,22.0,2.89,2.5379255859191416,0.92,0.14,2.54,8.69,1.0,0.2375,150.0,1.95,13.0
52.0,52835.0,2.0,11.0,20.0,7.236443223069139,1.732173071556694,0.38688,0.05984,3.1,1.2,1.6,0.1572340214899822,0.0,0.0,0.0
85.0,85139.0,3.0,11.0,21.0,1.28,0.33,4.66,0.14,2.7,5.43,3.08,0.17,0.0,0.0,0.0
50.0,50330.0,2.0,11.0,20.0,9.722834513670165,3.6448569002900553,0.66144,0.04352,1.7999999999999998,5.0,0.8999999999999999,0.15616887,136.0,2.617,19.19
50.0,50287.0,2.0,11.0,20.0,3.2646613047363715,0.8476388098886108,0.81744,0.02176,10.5,10.2,2.0,0.2281695571562176,2.899,72.259,24.93
25.0,25885.0,2.0,10.0,20.0,9.524067830686125,3.953225882314458,1.99279829,0.08908739,2.205,3.77,1.149,0.2910816915906556,0.0,0.0,0.0
18.0,18247.0,2.0,11.0,21.0,1.13,7.443244208505941,0.59,0.14,1.18,4.6,1.0,0.1958333333333333,0.0,0.0,0.0
25.0,25772.0,2.0,10.0,20.0,19.943143414057744,2.954304089456985,2.77056,0.06528,2.7,13.0,3.8,0.471050735,1.0,80.0,80.0
54.0,54051.0,3.0,10.0,20.0,8.967148755169694,3.069761451,0.8962939624608973,0.14,1.0,5.684045881126177,1.0,0.2470362155091937,120.0,1.8,15.0
50.0,50683.0,2.0,11.0,20.0,3.2693203736866714,1.7529546344336069,0.33696,0.0816,1.5,1.0,1.0,0.2058662309052736,320.0,6.4,20.0
54.0,54223.0,3.0,11.0,21.0,1.83,0.2154516484922528,5.954570440000001,0.15186003,10.229,7.332999999999999,4.9990000000000006,0.2223944223769715,25.0,375.0,15.0
25.0,25394.0,2.0,10.0,20.0,3.0070844007836133,4.344948744455087,0.30916864,0.16525663,1.903,1.073,2.353,0.1527425101136396,120.0,1.8,15.0
5.0,5885.0,2.0,16.0,21.0,1.93,1.67,0.84,0.14,1.24,1.73,1.0,0.1,0.0,0.0,0.0
52.0,52560.0,2.0,11.0,20.0,13.933849790635913,2.302040957859424,1.7799734451901572,0.14,4.01,11.996644295302016,8.520134228187922,0.1304030323051778,0.0,0.0,0.0
18.0,18029.0,3.0,16.0,23.0,2.61,2.46,1.09,0.14,1.0,3.36,1.72,0.11,0.0,0.0,0.0
25.0,25885.0,3.0,9.0,20.0,9.505004341464163,2.1248323903804485,0.7327384600000001,0.1081297,1.703,2.586,1.876,0.1527425101136396,0.0,0.0,0.0
5.0,52254.0,2.0,10.0,20.0,14.048320134978349,1.307514382061845,0.4567264,0.1111993169999999,2.079,1.303,1.0,0.2213237233013976,0.0,0.0,0.0
85.0,85225.0,3.0,11.0,20.0,2.312867254184373,5.147884336877564,2.2072181600000005,0.14,5.173,34.014,5.069,0.1227988878591288,0.0,0.0,0.0
15.0,15814.0,3.0,9.0,21.0,2.424908084423395,0.744091627,1.4901175955734411,0.14,1.0,6.706,1.1740442655935617,0.252752097,0.0,0.0,0.0
85.0,85315.0,2.0,10.0,20.0,1.907387198907089,1.7237499301261598,1.7216169900000002,0.1055460699999999,1.0,5.086,1.0,0.3454935622317596,0.0,0.0,0.0
76.0,76109.0,2.0,11.0,21.0,9.448939025290803,1.1676072541404836,0.59,0.14,1.0,1.958549222797928,1.0,0.1507616060443274,70.0,490.0,7.0
19.0,19142.0,2.0,10.0,20.0,3.512309914808485,1.0458570267329483,2.4196328236493367,0.3909536391437307,3.0397553516819564,10.017329255861362,9.505606523955144,1.8105657609165435,50.0,1.0,20.0
25.0,25168.0,3.0,10.0,21.0,2.6034987880643934,0.4001926475156001,7.43695502,0.08076236,4.448,7.768000000000001,2.642,0.3586464492611007,0.0,0.0,0.0
86.0,86865.0,2.0,11.0,20.0,3.24,2.83,0.59,0.14,5.9,14.29,2.43,0.17,140.0,910.0,6.5
15.0,15816.0,2.0,10.0,20.0,11.941930796676775,4.573108498804652,1.1374244000000002,0.11176592,2.142,3.514,1.382,0.1876325466466914,0.0,0.0,0.0
50.0,50568.0,2.0,11.0,20.0,3.658187836537477,1.1196166753595391,1.82208,0.08704,8.103,24.957,1.0,0.1210903970966916,0.0,0.0,0.0
95.0,17665.0,3.0,11.0,20.0,2.4725270229649734,2.5409927780576256,1.4799646865364848,0.14,1.7471736896197323,7.985611510791363,1.0,0.012233108,0.0,0.0,0.0
25.0,25019.0,3.0,10.0,20.0,15.058012180698784,0.4051733550375613,1.7743161900000002,0.14,1.52,2.355,2.4690000000000003,0.1074614760746147,0.0,0.0,0.0
86.0,68686.0,2.0,16.0,21.0,1.66,17.13,0.87,0.14,1.58,15.98,1.0,0.03,200.0,1.0,5.0
85.0,85250.0,2.0,11.0,21.0,2.315675511019593,1.5461923732346192,0.7986124600000001,0.09071412,3.727,16.569,2.581,0.2665667316699776,60.0,720.0,12.0
86.0,5652.0,3.0,11.0,22.0,7.809689666836936,1.7498848654404051,4.99500584,0.13061685,8.391,100.089,5.510000000000001,0.3735149711262051,11.0,22.0,2.5
25.0,25736.0,2.0,11.0,20.0,16.655282260267494,2.3648437864576346,0.92352,0.0272,1.0,4.8,0.8999999999999999,4.01,0.0,0.0,0.0
85.0,85162.0,3.0,11.0,20.0,0.8570576940376944,0.5301973117271288,1.59887177,0.13702808,2.17,5.93,2.327,0.2284906158682558,100.0,1.5,15.0
15.0,15681.0,2.0,10.0,20.0,2.182409031395077,3.475996716,0.6129575700000001,0.14,3.633,1.469,1.0,0.1541666666666666,0.0,0.0,0.0
25.0,25718.0,3.0,9.0,20.0,15.74922678,1.1341300018691856,7.307841980000001,0.21491974,1.467,10.57,8.918000000000001,0.2869185081344302,5.0,75.0,15.0
15.0,15514.0,3.0,9.0,20.0,1.9393326764680097,2.7284387356267112,1.4189609687184668,0.14,1.7961654894046424,6.074672048435925,1.3118062563067614,0.087435654,0.0,0.0,0.0
52.0,52835.0,2.0,9.0,20.0,6.612217285,1.147825529344797,2.44608,0.09248,3.5,13.6,2.8000000000000003,0.2143477234478399,0.0,0.0,0.0
15.0,15514.0,3.0,10.0,20.0,2.9692717821932093,4.540890374964444,0.59,0.14,1.670061099796334,7.362525458248472,1.0,0.1524163403642891,0.0,0.0,0.0
5.0,5664.0,2.0,10.0,20.0,6.620892365287383,1.1146024240527204,1.1791446,0.076552,9.111,5.328,1.851,0.2213237233013976,0.0,0.0,0.0
25.0,25653.0,2.0,10.0,21.0,4.777024641745914,2.347571190816963,3.3914131000000003,0.1235357899999999,1.0,3.634,3.0780000000000003,0.2228412256267409,210.0,2.415,11.5
18.0,18592.0,2.0,11.0,21.0,1.59,3.59,0.59,0.14,1.25,5.04,1.04,0.28,0.0,0.0,0.0
86.0,68686.0,2.0,10.0,21.0,5.15,1.0,3.12,0.14,1.98,2.18,1.73,0.05,200.0,1.0,5.0
8.0,8436.0,3.0,11.0,25.0,3.56,0.1,11.8,3.19,8.29,35.0,16.14,0.62,0.0,0.0,0.0
50.0,50568.0,2.0,11.0,20.0,3.4287588497840016,1.2385140214154198,1.7347199999999998,0.05984,2.2,24.50465356773527,0.6,0.1210903970966916,0.0,0.0,0.0
47.0,47460.0,3.0,18.0,21.0,1.29,7.91,2.2,2.84,3.3,91.1,11.15,0.3,500.0,500.0,1.0
47.0,47703.0,3.0,9.0,21.0,0.770002187,1.9914348412085816,4.55068571,1.78815903,1.0,7.641,3.277,0.3258076276687504,0.0,0.0,0.0
52.0,52001.0,2.0,10.0,20.0,16.87,2.2366704589744284,2.04846182,0.28448637,2.475,15.294,4.004,0.27,58.0,118.0,2.03
76.0,76001.0,3.0,10.0,20.0,15.269137695685428,0.5518137831348531,2.5316377135000003,0.054235028,3.69,3.354,2.229,0.1306786419707077,3.0,90.0,30.0
25.0,25823.0,3.0,10.0,20.0,4.510959496,6.773565424007705,1.43835879,0.1617161,3.256,1.0,2.497,0.413457213,0.0,0.0,0.0
25.0,25736.0,2.0,10.0,21.0,3.572211838959874,1.5058193341119128,2.4648000000000003,0.04352,3.6,7.800000000000001,2.0,4.01,0.0,0.0,0.0
25.0,25518.0,2.0,10.0,20.0,12.98931546023235,2.442007047536236,1.0108800000000002,0.0272,2.0,0.8,1.0,0.084602195,240.0,3.6,15.0
15.0,15507.0,3.0,10.0,20.0,3.5445966376208906,6.787685762461479,0.624,0.0272,6.800000000000001,1.9,4.3,0.1065692264105712,0.0,0.0,0.0
25.0,25386.0,2.0,9.0,20.0,3.748382822405456,2.168129573252152,4.193280000000001,0.0272,3.0,5.300000000000001,4.2,0.1673769204889536,15.0,150.0,10.0
5.0,5001.0,2.0,10.0,20.0,2.062655306074038,0.536940728,2.286044476093592,0.14,2.197355036,3.855544252288912,1.0,0.098935947,0.0,0.0,0.0
18.0,18410.0,2.0,16.0,20.0,1.21,2.868959357995552,0.59,0.14,1.0,4.39,1.0,0.070833333,0.0,0.0,0.0
76.0,76364.0,3.0,9.0,20.0,6.185910947567131,3.849289214912609,2.85168,0.0272,5.0,4.1,2.0,0.1487528818332327,0.0,0.0,0.0
25.0,25328.0,2.0,9.0,20.0,6.574292416,0.0,4.343039999999999,0.0544,3.3000000000000003,3.7,4.6000000000000005,0.046176439,0.0,0.0,0.0
50.0,50577.0,2.0,9.0,21.0,1.0486537119762456,2.043692193101537,0.59,0.14,1.0,12.847011144883488,1.0,0.043461681,1.0,18.0,18.0
50.0,50001.0,3.0,11.0,21.0,2.435427123561286,0.6068965436001991,1.5728107135678395,0.14,2.006030150753769,15.29346733668342,1.451256281407035,0.1619349946664267,100.0,2.55,25.5
25.0,11001.0,3.0,9.0,21.0,1.3797500730010182,4.554573464582306,0.73196993,0.09138395,2.776,4.462,1.0,0.2088984537449834,0.0,0.0,0.0
50.0,50683.0,2.0,11.0,20.0,2.7898350379907955,3.099818191488173,1.1856,0.01632,1.9,2.48,2.5449735449735447,0.09351274,320.0,6.4,20.0
25.0,25407.0,3.0,16.0,20.0,7.005288675898582,3.755183926052754,2.58643282,0.14,2.597,3.881,5.298,0.3112764291307752,90.0,1.89,21.0
76.0,76109.0,3.0,11.0,21.0,6.138811070814178,1.997128919801176,0.90016821,0.14,2.217,6.329000000000001,1.0,0.050890585,70.0,490.0,7.0
5.0,5615.0,2.0,10.0,20.0,14.89451316,0.3012827511817764,6.734738180000001,0.14,13.64,6.801,57.728,0.6346309813463098,14.0,280.0,20.0
25.0,25320.0,3.0,9.0,20.0,2.1790578205908644,0.0,2.696371607,0.036938193,3.16,2.833,1.167,0.1709950843877913,10.0,150.0,15.0
25.0,25862.0,2.0,10.0,20.0,6.77696944,6.364471712310252,1.42272,0.04896,3.9,2.7,5.1,0.2281695571562176,10.0,100.0,10.0
68.0,68673.0,2.0,9.0,21.0,5.970965398338388,0.3810923749003877,14.15709113,0.15052037,5.518,6.621,27.434000000000005,0.1389915753837773,130.0,1.3,10.0
25.0,25596.0,2.0,10.0,20.0,3.215170700522472,2.693428467592113,3.96864,0.03808,1.6,11.8,6.1,0.1051118184652238,5.0,35.0,7.0
76.0,76736.0,3.0,9.0,20.0,4.399028341240496,0.1644221805144274,8.854852421,0.14,2.962105263157894,5.498947368421051,1.0,0.089870034,27.0,540.0,20.0
13.0,13670.0,3.0,10.0,20.0,2.1635382975254784,1.1145938995675089,2.1641559814049587,0.14,1.0,12.99586776859504,1.0,0.028497723,0.0,0.0,0.0
54.0,54385.0,3.0,16.0,23.0,1.32,0.47,1.54,0.14,1.0,13.48,1.0,0.09,220.0,3.52,16.0
50.0,50226.0,2.0,11.0,20.0,4.116442637,1.3172757241606978,0.97344,0.05984,1.378,11.535425101214573,1.0,0.1266827282399387,40.0,320.0,8.0
76.0,76736.0,3.0,9.0,21.0,2.2598014032046647,3.3201053974478443,6.190610980810233,0.14,2.597014925373134,13.298507462686564,1.0,0.091019757,27.0,540.0,20.0
25.0,11001.0,2.0,9.0,21.0,1.811502359779308,2.235757568404064,1.21822984,0.1686057799999999,1.007,14.648,1.0,0.2434258809176602,0.0,0.0,0.0
19.0,19256.0,2.0,16.0,23.0,25.13694978838815,1.1589579573343831,2.5403210200000004,0.14,1.656,1.665,1.0,0.1083262531860662,3.2,48.0,15.0
25.0,25799.0,2.0,11.0,20.0,8.040023447958726,2.2279036577326874,5.437898700000001,0.181811,2.912,17.395,8.858,0.5909090909090909,25.0,600.0,24.0
86.0,86001.0,3.0,10.0,20.0,4.118895251291766,3.145080527093295,1.2355200000000002,0.03264,2.5,4.699999999999999,2.3000000000000003,0.1867827662572981,120.0,900.0,7.5
15.0,15514.0,3.0,9.0,20.0,7.040552278741111,4.238545783026359,0.313686049,0.037942988,3.227,5.603,1.36,0.268419956,0.0,0.0,0.0
76.0,76275.0,2.0,10.0,20.0,7.364791182246303,0.7602204074138109,6.78,0.14,2.21,7.771,1.244,0.2290996784565916,20.0,560.0,28.0
25.0,25473.0,2.0,16.0,21.0,3.31,3.14,1.79,0.14,1.7,1.0,2.68,0.03,250.0,5.5,22.0
68.0,68298.0,3.0,9.0,20.0,8.151480411,3.2063585538213752,1.248,0.07072,2.6,1.7999999999999998,1.0,0.1948778891529744,0.0,0.0,0.0
25.0,25491.0,2.0,9.0,20.0,6.340044319978339,4.211911083199222,0.6402952800000001,0.02526216,4.492999999999999,1.0,3.887,0.1993495649116639,3.0,45.0,15.0
25.0,25793.0,3.0,9.0,21.0,17.459715970694564,6.107474987285365,0.8573501100000002,0.1379849799999999,2.153,9.342,3.152,0.3966400760737492,110.0,3.3,30.0
25.0,11001.0,2.0,9.0,21.0,10.31,0.782333165,1.06704901,0.20707316,5.114,15.539,1.958,0.37,0.0,0.0,0.0
76.0,76020.0,2.0,10.0,20.0,8.593024111474183,1.2367727902614534,3.3921816300000005,0.12956426,8.321,4.988,2.347,0.4651162790697675,0.0,0.0,0.0
76.0,76616.0,2.0,10.0,20.0,5.660435677800698,3.042186326,2.4152668144329903,0.14,9.192783505,15.31237113402062,1.7402061855670106,0.1541959016185818,0.0,0.0,0.0
18.0,18753.0,3.0,10.0,20.0,1.986393724528595,0.1566128949082832,2.852432919,0.14,1.0,13.030303030303031,1.5696969696969698,0.1194247632910219,0.0,0.0,0.0
5.0,5664.0,2.0,10.0,20.0,12.598943615437028,0.868103811,1.16509148,0.06516489,1.071,1.694,1.0,0.1773754065219302,0.0,0.0,0.0
18.0,18753.0,3.0,11.0,20.0,1.9576701460360293,1.6882609838205984,0.59,0.14,1.0,1.4561933534743203,1.0,0.2466642527833758,0.0,0.0,0.0
5.0,5615.0,2.0,9.0,21.0,11.106166506394311,1.111629461256899,1.6556332000000002,0.14,6.38,10.13,2.5090000000000003,0.2088402270884022,14.0,280.0,20.0
76.0,76001.0,2.0,10.0,20.0,6.757472600997562,2.6183458726129905,8.19936,0.0544,8.5,11.6,2.0,0.144171453,3.0,90.0,30.0
76.0,76520.0,3.0,10.0,20.0,3.955936642801202,0.6991671548281261,6.7392,0.0544,8.4,20.5,3.7,0.1562258626904318,3.0,40.0,20.0
19.0,19256.0,2.0,18.0,23.0,8.39,0.66,2.53,0.14,2.74,10.81,6.33,0.46,3.2,48.0,15.0
50.0,50001.0,3.0,11.0,20.0,2.5819261658833987,2.344166817627163,0.81744,0.06528,5.808,54.95454545454546,14.026,0.2464498504580458,100.0,2.55,25.5
54.0,54223.0,3.0,9.0,21.0,2.16,1.2637689588824126,1.03345327,0.1592281599999999,1.0,3.784,1.098,0.27,25.0,375.0,15.0
76.0,76306.0,2.0,9.0,20.0,14.641330265267554,1.220250105897711,0.6052799999999999,0.07616,4.6000000000000005,6.5,1.5,0.071696367,101.0,1.032,12.0
76.0,76275.0,3.0,10.0,20.0,3.265132059443668,0.0,2.6956800000000003,0.03808,5.0,8.6,0.5,0.167950137,20.0,560.0,28.0
19.0,19533.0,2.0,11.0,20.0,1.0957764895835218,1.2797897325847538,1.90944,0.0544,2.2,10.7,1.2,0.093411465,10.0,83.0,8.3
25.0,25473.0,3.0,11.0,20.0,2.064321447781801,2.885712809440636,7.452630955806783,0.9110710791366906,4.651593011305241,40.98150051387461,18.97738951695786,0.3177521163132674,250.0,5.5,22.0
25.0,25394.0,3.0,16.0,20.0,5.410265295804586,5.413043439532357,0.5773856100000001,0.12678925,12.21,1.235,9.399,0.2693877551020408,120.0,1.8,15.0
52.0,52835.0,2.0,9.0,20.0,7.652593848353465,1.0956516416473063,2.01552,0.04896,3.6,9.9,2.7,0.138196121,0.0,0.0,0.0
19.0,19807.0,2.0,16.0,21.0,22.891527484048325,2.017410768641651,0.9624191400000002,0.14,1.494,3.558,1.0,0.1355311355311355,0.0,0.0,0.0
25.0,25823.0,3.0,10.0,20.0,10.076762848519923,5.780627829256573,0.5789226700000001,0.1816196199999999,3.556,1.0,2.806,0.22172206,0.0,0.0,0.0
5.0,5642.0,2.0,10.0,20.0,13.118630262442675,4.096241614755956,1.7863532810867302,0.14,1.5632183908045982,3.411,2.3239289446186007,0.2265595571883605,15.0,113.0,7.5
25.0,25398.0,3.0,11.0,20.0,4.329698130707306,5.400963108640578,3.5702610100000003,0.09415896,6.533,3.106,8.157,0.3445692372155726,90.0,1.08,12.0
5.0,5615.0,2.0,10.0,20.0,12.466181096705022,1.7869183863195015,0.6127379900000001,0.14,1.0,5.672000000000001,1.015,0.087185726,14.0,280.0,20.0
85.0,85250.0,2.0,11.0,20.0,1.951079271634673,1.0617187629544385,0.7224182000000001,0.12095216,3.226,18.181,2.219,0.2665667316699776,60.0,720.0,12.0
25.0,25326.0,2.0,10.0,20.0,4.401219214527073,0.9904046627044796,1.7472,0.06528,1.2,3.9,0.8999999999999999,4.01,15.0,270.0,18.0
23.0,5649.0,3.0,16.0,23.0,1.09,0.88,1.89,0.2,1.34,53.74,1.33,0.16,0.0,0.0,0.0
25.0,25473.0,3.0,9.0,20.0,12.608849002822067,0.6098173676428192,7.64050568,0.3820901699999999,2.6950000000000003,7.954,5.925000000000001,0.335954351,250.0,5.5,22.0
25.0,25290.0,2.0,9.0,21.0,19.04383801670529,6.217546363409754,1.94688,0.21216,3.2,3.6,2.1,0.1704993194354896,0.0,0.0,0.0
68.0,5679.0,2.0,9.0,20.0,4.173986475053507,2.439805486654532,1.56,0.04896,0.5,2.4,1.4,0.1115102651213446,0.0,0.0,0.0
54.0,54223.0,2.0,9.0,21.0,1.3,1.273798871,1.13347196,0.23128273,1.0,1.0,1.0,0.27,25.0,375.0,15.0
18.0,18001.0,3.0,11.0,21.0,3.063264307,1.1957397826458307,2.797562422,0.14,1.629436325678497,12.586638830897703,2.191022964509395,0.1448661838866953,0.0,0.0,0.0
23.0,23807.0,2.0,10.0,20.0,1.760379746465692,1.5193872954202243,3.534107971745712,1.902212916246216,2.622603430877901,9.396569122,1.0,0.1205571973726448,0.0,0.0,0.0
25.0,25491.0,3.0,10.0,20.0,3.0652450382641887,3.673910951807835,5.860480410000001,0.16927561,6.048,3.1380000000000003,1.533,0.2534796232533566,3.0,45.0,15.0
18.0,18256.0,3.0,16.0,20.0,2.3228546030035693,3.265236874965284,0.59,0.14,1.0,1.137,1.0,0.1471727343144849,0.0,0.0,0.0
54.0,54223.0,2.0,9.0,21.0,1.5920026925370143,1.7560211857708226,0.90423044,0.16535232,1.0,1.7399999999999998,1.0,0.2914364873513659,25.0,375.0,15.0
15.0,15500.0,2.0,18.0,20.0,2.453855292534433,1.5623701456926198,1.65387656,0.14,1.0,15.217,1.0,0.6503623188405796,0.0,0.0,0.0
23.0,23807.0,2.0,10.0,20.0,1.060614439758891,6.924736820390861,1.3654368048533876,0.14,1.902932254802832,2.1405460060667343,1.0,0.1388309925586588,0.0,0.0,0.0
25.0,19397.0,2.0,10.0,21.0,4.118360769,1.4861700647735363,2.3908371685000005,0.03653149,3.499,1.981,7.351,0.1709950843877913,12.0,156.0,13.0
18.0,18753.0,3.0,9.0,20.0,1.9249048092703804,2.742632936426496,0.6741723293172691,0.14,2.449799196787149,16.50602409638554,1.0,0.090831992,0.0,0.0,0.0
25.0,25394.0,2.0,11.0,20.0,1.9991670970105544,3.258711558341316,1.5068677500000005,0.12688494,1.376,1.0,1.462,0.1286049453042781,120.0,1.8,15.0
25.0,25394.0,3.0,9.0,20.0,3.2911592375221126,7.398857938460734,5.86640907,0.07329854,5.396999999999999,1.978,5.622,0.1918602442591502,120.0,1.8,15.0
25.0,25407.0,2.0,11.0,20.0,22.522673478406823,2.8769499999437107,3.0480985040000004,0.085335838,2.1,9.7,8.9,0.6998908888050273,90.0,1.89,21.0
81.0,81736.0,2.0,11.0,20.0,0.8000669062577335,1.3969894850038191,2.702676784630941,0.14,1.9443882709807887,11.802831142568252,1.764408493427705,0.1375126390293225,1.1,22.0,20.0
86.0,86571.0,2.0,11.0,20.0,2.718080882781696,4.819853267073226,0.34944,0.0272,1.7000000000000002,3.6,1.6,0.093411465,0.0,0.0,0.0
99.0,99773.0,3.0,11.0,20.0,1.893420081569237,0.5275551232924901,0.185263875,0.022416507,0.4669999999999999,0.112,1.0,0.1779407897208551,540.0,5.68,10.52
25.0,25518.0,3.0,10.0,20.0,4.651947724148736,3.573148638532144,0.26854634,0.09167102,1.0,2.395,2.151,0.1701953600867872,240.0,3.6,15.0
25.0,25862.0,3.0,9.0,21.0,6.481868506949677,2.8555080288919137,2.05252405,0.5791158799999999,1.5,3.818,1.6189999999999998,0.324977926,10.0,100.0,10.0
50.0,50568.0,2.0,11.0,20.0,2.511042903,1.1295247875308627,1.37904,0.11968,1.0,1.0,1.0,0.1210903970966916,0.0,0.0,0.0
68.0,68271.0,2.0,9.0,21.0,4.020768689530722,6.496389822052079,9.807425131578944,0.14,10.81072874493927,2.157,6.183198381,0.167936189,0.0,0.0,0.0
25.0,25769.0,2.0,9.0,20.0,3.119927695024552,3.501276457563882,1.872,0.05984,4.3,6.800000000000001,2.2,0.2667314873068658,80.0,2.56,32.0
50.0,50124.0,3.0,11.0,21.0,2.17,2.03,5.78,0.14,3.91,71.42,1.9,0.17,20.0,420.0,21.0
5.0,5411.0,3.0,9.0,20.0,4.250402174481521,0.1852418987100981,4.41792,0.03808,8.4,2.9,1.7999999999999998,0.148664808,12.0,90.0,7.5
25.0,25148.0,2.0,10.0,20.0,4.619175373239708,4.01,2.58336,0.04896,3.0,3.0,3.9,0.1051118184652238,0.0,0.0,0.0
25.0,25224.0,2.0,11.0,21.0,2.7504727882660247,0.1785693103413337,6.295156687,0.283232684,3.8,3.4000000000000004,3.3000000000000003,0.1256214415803895,0.0,0.0,0.0
19.0,19533.0,2.0,11.0,21.0,1.85,1.26,0.59,0.14,1.18,1.32,1.0,0.24,10.0,83.0,8.3
85.0,85001.0,3.0,9.0,20.0,3.0618675124018084,3.557826726685532,3.322597977642277,0.177765569,8.977642276422765,195.822,14.318089430894313,0.1770488088156143,380.0,3.04,8.0
25.0,25769.0,2.0,10.0,20.0,31.854811140359903,1.1309389654951134,1.665343834,0.045167946,2.5,3.2,3.6,0.2896984265017145,80.0,2.56,32.0
23.0,23580.0,3.0,10.0,23.0,2.04,1.23,7.74,0.14,3.06,12.77,1.0,0.16,0.0,0.0,0.0
54.0,54174.0,3.0,16.0,20.0,4.583977351655298,2.308571231116316,1.73610927,0.14,1.108,6.827999999999999,2.391,0.3228346456692912,0.0,0.0,0.0
50.0,50573.0,3.0,11.0,20.0,1.9585175237107293,1.8582593944410304,3.744,0.03808,1.5,0.5,0.2,0.034345393,0.0,0.0,0.0
73.0,73283.0,2.0,10.0,20.0,12.77028993826744,0.483245581,1.43649236,0.08640807,6.175000000000001,3.455,2.206,0.594409504,125.0,1.5,12.0
68.0,68377.0,2.0,9.0,20.0,9.231523811272696,1.3480445500720168,1.3369128300000002,0.14,1.0,3.092,1.7000000000000002,0.2368421052631578,105.0,600.0,8.0
25.0,25297.0,2.0,9.0,22.0,3.4502639836942395,0.7756030507659736,2.4523200000000003,0.01088,3.0,6.7,7.0,0.1680940444692011,0.0,0.0,0.0
25.0,25488.0,2.0,11.0,20.0,2.9424202072789605,0.4388690124163463,1.991106343,0.011411605,2.67,1.331,1.029,0.077542381,37.0,185.0,5.0
50.0,47318.0,2.0,10.0,20.0,1.4532834146130946,2.354224779680852,0.59,0.14,1.0,1.0,1.0,0.075527754,8.0,96.0,12.0
5.0,5674.0,3.0,9.0,20.0,8.497330163668767,0.092382666,1.0521341466083147,0.2150407658643325,1.0,2.150984682713347,1.0,0.1359120377291816,0.0,0.0,0.0
25.0,25491.0,2.0,10.0,20.0,9.413876024449165,1.3611010370643797,2.38452901,0.1476496699999999,3.46,1.674,1.4660000000000002,0.1993495649116639,3.0,45.0,15.0
23.0,23855.0,3.0,11.0,20.0,1.676396325499503,0.4577396974345883,1.3171506300000002,0.33692449,1.545,132.363,3.233,0.1932880203908241,0.0,0.0,0.0
25.0,25823.0,2.0,10.0,20.0,4.347789794322808,6.223004316,0.091479185,0.030167786,2.806,0.453,0.591,0.1927971700123598,0.0,0.0,0.0
25.0,25322.0,2.0,9.0,21.0,8.658376209431285,0.1588231289462359,3.497811705508476,0.14,2.150423729,24.90254237288136,1.123940677966102,0.4153754075727757,11.0,242.0,22.0
13.0,13006.0,3.0,11.0,21.0,1.59,0.54,1.06,0.14,2.46,11.2,2.14,0.07,0.0,0.0,0.0
25.0,25407.0,3.0,16.0,20.0,10.35,4.904504254,0.92487096,0.14,1.0,3.493,1.0,0.218349359,90.0,1.89,21.0
5.0,5001.0,2.0,16.0,23.0,14.12,2.41,1.34,0.14,2.1,3.52,1.62,0.1,0.0,0.0,0.0
15.0,15664.0,2.0,9.0,20.0,4.103536708098577,0.5863618653336097,7.16731078,0.2047766,1.763,9.535,15.095,0.2715398344961869,0.0,0.0,0.0
25.0,25394.0,2.0,9.0,21.0,5.975988027123989,4.463185434454456,2.35872,0.0272,2.6,2.5,5.9,0.2225203901644781,120.0,1.8,15.0
70.0,68673.0,3.0,11.0,20.0,0.7857921780290368,0.3166068245705897,1.59920114,0.3109925,1.0,2.167,1.0,0.1504211507016009,0.0,0.0,0.0
50.0,50001.0,3.0,11.0,20.0,2.741024100373425,1.911657258939336,1.1038704531722054,0.14,1.4634888438133875,9.103030303030303,2.2,0.075568474,100.0,2.55,25.5
76.0,76109.0,2.0,9.0,20.0,6.531429773803263,1.3139280239180513,0.34944,0.03808,2.8000000000000003,2.2,0.8999999999999999,0.064901178,70.0,490.0,7.0
25.0,25335.0,2.0,10.0,20.0,4.901209954097283,1.6018668960276683,1.2016515500000002,0.14,2.915,6.135000000000001,1.251,0.080091533,5.0,10.0,2.0
