Departamento,Municipio,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max,Cultivo
41,41548,4.8,3.535073703,3.688282602,1.278461116,1.55275997,0.32879084,0.2287972,104.858,1.408,6.506,0.379712261,5,5.0,35.0,7.0,,,,Forestal
41,41548,4.71,2.793600218,5.597068105,2.720334556,3.12989332,0.81259948,0.2531036,189.409,1.687,4.477,0.433798475,5,5.0,35.0,7.0,,,,Forestal
25,25518,4.89,6.388633843,12.81347568,3.144370802,0.48900466,0.20908265,0.1833548,163.658,1.0,1.0,0.176691148,240,240.0,3.6,15.0,,,,Aguacate
50,50683,5.08,4.383795162,1.817341772,1.073109467,1.14192,0.06528,0.0808,,,,0.091191339,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.96,2.495516978,1.437594937,1.498303784,0.67392,0.06528,0.23735,,,,0.131829191,320,320.0,6.4,20.0,,,,Pastos
73,73520,5.45,17.78789334,7.564808022,,5.12928,0.0816,0.2626,,,,0.341711674,130,130.0,1.95,15.0,,,,Aguacate
50,50683,4.29,2.099969836,1.822625177,1.282778633,0.19968,0.01632,0.20705,,,,0.167492419,320,320.0,6.4,20.0,,,,Forestal
85,85001,4.97,1.35,1.8,2.72,1.16,0.14,0.08,155.23,1.0,18.6,0.07,380,380.0,3.04,8.0,34.0,26.0,16.0,Pastos
50,50001,4.4,2.627952861,3.694735911,1.865964689,0.68016,0.04352,0.1414,,,,0.623223083,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.42,1.59148061,3.105252299,1.990362335,0.3432,0.03808,0.088375,,,,0.15329459,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.62,2.312504784,3.252623202,1.316541753,0.74256,0.04896,0.108575,,,,0.15329459,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.76,1.050712479,5.463186748,1.990362335,0.68016,0.03264,0.053025,,,,0.15329459,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,5.34,2.537824839,6.789524876,0.352459997,0.88608,0.0544,0.199475,,,,0.212035652,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,5.06,1.456288577,7.379008489,1.098845873,0.76752,0.03808,0.10605,,,,0.15329459,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.72,1.09577649,2.368397784,1.326908223,0.92352,0.03264,0.03535,,,,0.114133883,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.75,1.411224566,2.22102688,0.984814697,0.79248,0.03264,0.0505,,,,0.15329459,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.57,2.042120719,3.252623202,1.430572928,0.6552,0.04352,0.1111,,,,0.133714236,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.49,1.050712479,3.989477718,2.104393511,0.55536,0.03808,0.0505,,,,0.114133883,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.76,1.546416599,6.49478307,1.243976459,0.69264,0.03808,0.088375,,,,0.114133883,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.61,1.140840501,5.610557651,1.969629394,0.53664,0.04352,0.068175,,,,0.133714236,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.7,2.402632806,4.274302811,1.641020705,1.26048,0.1088,0.138875,,,,0.093411465,100,100.0,2.55,25.5,35.0,25.0,19.0,Frutales
50,50683,4.42,2.251581564,2.88351075,4.284134112,1.86576,0.0272,0.113625,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.35,2.789835038,4.859691189,3.099818191,1.1856,0.01632,0.1717,,,,0.09351274,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.58,3.328088512,4.727945826,1.812518278,0.73632,0.02176,0.06565,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.32,1.511483037,2.620020025,1.565356695,0.4368,0.01088,0.1111,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.35,1.152790314,1.697802487,1.894905473,0.1872,0.01632,0.03535,,,,0.09351274,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.75,0.751021222,1.170821037,0.968049535,0.24336,0.01632,0.0303,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.6,3.438787506,2.433679354,1.834964208,0.312,0.02176,0.093425,,,,0.180010136,320,320.0,6.4,20.0,,,,Pastos
5,5615,5.45,1.54,5.03,1.68,1.17,0.14,0.05,42.32,1.0,1.0,0.05,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
50,50683,4.58,2.704429933,4.299477576,1.711949848,0.50544,0.07616,0.101,,,,0.205866231,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.64,3.21283133,2.603297374,1.599186684,0.23088,0.01088,0.042925,,,,0.180010136,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.48,3.156342285,1.755207273,1.937476175,0.24336,0.01088,0.04545,,,,0.15415404,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.62,3.269320374,2.772915395,1.752954634,0.33696,0.0816,0.0505,,,,0.205866231,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.52,3.721232726,3.112151435,1.906722585,0.29328,0.08704,0.06565,,,,0.180010136,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.64,4.286123167,4.808331637,1.670945061,0.33696,0.05984,0.068175,,,,0.257578422,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.49,4.229634123,4.808331637,2.193756092,0.60528,0.15232,0.20705,,,,0.180010136,320,320.0,6.4,20.0,,,,Pastos
50,50683,5.35,2.930386109,2.094443314,0.246028721,4.4928,0.09792,0.068175,,,,0.205866231,320,320.0,6.4,20.0,,,,Pastos
50,50683,5.38,3.325809418,3.451387475,0.276782311,4.68,0.12512,0.088375,,,,0.180010136,320,320.0,6.4,20.0,,,,Pastos
50,50683,5.24,2.591451845,1.076735192,1.086626849,1.04832,0.1088,0.0505,,,,0.180010136,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.47,2.704429933,6.67412986,2.070741732,0.26832,0.08704,0.032825,,,,0.205866231,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.88,1.857094271,5.656421738,0.758588555,1.98432,0.03808,0.0707,,,,0.180010136,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.46,1.71332809,2.3565293,1.709534285,0.29328,0.01088,0.1313,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.87,1.915173143,2.093038575,0.45312957,2.7144,0.0272,0.229775,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.97,2.587989985,1.697802487,0.484024767,1.49136,0.01632,0.0505,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.86,1.511483037,1.566057125,0.411935972,2.92656,0.03264,0.234825,,,,0.133263108,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.12,2.857116722,5.254927277,2.317139844,0.57408,0.0272,0.404,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.47,0.973229563,3.278746838,2.492212632,0.58656,0.01632,0.047975,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.11,3.395370196,3.805728288,4.31502931,0.48048,0.11424,0.37875,,,,0.133263108,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.32,2.117018195,1.3025664,1.555058295,0.38688,0.01632,0.098475,,,,0.133263108,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.35,5.279257356,1.961293212,3.285189379,0.25584,0.02176,0.0707,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.38,1.376919668,1.3025664,1.153420722,0.42432,0.01632,0.113625,,,,0.133263108,320,320.0,6.4,20.0,,,,Pastos
50,50683,5.15,0.838666194,1.566057125,0.617903958,1.54128,0.01088,0.0202,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.94,0.973229563,1.170821037,0.89596074,1.39776,0.02176,0.03535,,,,0.133263108,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.48,2.117018195,1.434311762,0.88566234,0.1872,0.01088,0.073225,,,,0.153138292,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.26,1.175074616,3.673982926,4.01,0.43056,0.01632,0.184325,,,,0.133263108,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.75,2.117018195,1.82954785,1.596251893,0.88608,0.03808,0.04545,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.69,3.395370196,2.3565293,1.534461497,0.30576,0.01632,0.04545,,,,0.113387924,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.59,2.991680091,2.224783938,2.028784664,0.20592,0.02176,0.0303,,,,0.133263108,320,320.0,6.4,20.0,,,,Pastos
50,50001,4.13,5.12113917,5.850755108,3.200568361,0.28704,0.01632,0.13635,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.05,3.446644948,4.222090613,3.756294057,0.1872,0.02176,0.08585,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.22,5.991876166,4.074030204,2.747754831,0.29952,0.02176,0.16665,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.05,4.049462868,2.445365709,3.38581026,0.19344,0.03264,0.11615,,,,0.148664808,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.19,5.857916628,3.037607344,2.696298748,0.3744,0.02176,0.1818,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.12,3.647584254,3.629848978,3.149112278,0.156,0.01632,0.08585,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.54,6.259795241,2.445365709,1.90387507,0.77376,0.03808,0.1111,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.22,4.317381943,4.962392656,2.819793347,0.13104,0.02176,0.093425,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.75,11.0823386,5.406573882,0.977665577,2.06544,0.03264,0.202,,,,0.148664808,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.57,5.054159401,5.258513473,1.739215605,0.8736,0.02176,0.11615,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.5,4.451341481,3.925969796,1.924457503,0.6864,0.0272,0.08585,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.3,3.781543792,3.777909387,2.93299673,0.23088,0.02176,0.047975,,,,0.170646889,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.57,5.523017783,2.741486527,2.006787236,0.52416,0.03264,0.04545,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.43,3.31268541,2.889546935,2.912414296,0.2808,0.0272,0.027775,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.53,4.250402174,2.445365709,2.366979817,0.43056,0.02176,0.042925,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.49,3.245705641,2.001184483,2.963870379,0.41184,0.02176,0.02525,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.65,5.456038015,3.333728161,1.852418987,0.92352,0.03264,0.047975,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.49,3.513624717,2.445365709,2.912414296,0.4056,0.0272,0.0303,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.3,2.040069801,2.445365709,1.646594655,0.61152,0.02176,0.093425,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50226,4.66,3.848523561,2.889546935,1.605429789,0.66144,0.03808,0.042925,,,,0.148664808,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.84,4.183422406,2.149244892,1.296693291,0.96096,0.07072,0.068175,,,,0.104700648,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.45,3.178725872,2.445365709,1.677468305,0.58656,0.03264,0.11615,,,,0.104700648,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.78,4.116442637,2.741486527,1.317275724,0.97344,0.05984,0.078275,,,,0.126682728,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.7,3.714564023,2.297305301,2.058243319,0.61776,0.06528,0.0404,,,,0.104700648,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.78,3.848523561,2.445365709,1.327566941,1.07328,0.04896,0.047975,,,,0.104700648,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.58,4.384361712,2.445365709,1.831836554,0.44928,0.04896,0.05555,,,,0.082718568,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.62,3.245705641,2.445365709,1.862710204,0.57408,0.04352,0.047975,,,,0.104700648,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.7,3.513624717,4.222090613,1.42018789,0.86112,0.03808,0.053025,,,,0.104700648,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.76,3.379665179,2.889546935,1.842127771,0.86736,0.07072,0.0505,,,,0.060736488,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.63,3.111746103,2.445365709,1.739215605,0.5616,0.04352,0.0505,,,,0.104700648,40,40.0,320.0,8.0,,,,Pastos
50,50001,4.33,4.51832125,4.962392656,1.698050738,0.29328,0.05984,0.1414,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.36,2.642887721,1.705063666,1.914166287,0.17472,0.01632,0.037875,,,,0.060736488,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.17,5.054159401,5.258513473,1.893583853,0.36192,0.03264,0.11615,,,,0.148664808,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.41,2.642887721,3.333728161,1.821545337,0.26208,0.02176,0.042925,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.16,4.920199863,6.442996743,1.90387507,0.38064,0.0272,0.184325,,,,0.148664808,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.23,2.441948414,4.51821143,1.831836554,0.1872,0.01632,0.07575,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.39,3.513624717,3.777909387,1.605429789,0.4992,0.03264,0.073225,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.21,2.040069801,6.442996743,1.492226406,0.48672,0.01632,0.0404,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.41,5.924896397,12.66153391,1.975913586,0.61776,0.04352,0.15655,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.43,2.241009108,3.185667752,2.058243319,0.1248,0.01632,0.047975,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.48,4.51832125,7.331359195,1.636303439,0.59904,0.03264,0.09595,,,,0.148664808,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.56,1.973090032,6.73911756,1.842127771,0.29328,0.02176,0.0404,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.6,3.31268541,3.777909387,1.543682489,0.54288,0.03808,0.053025,,,,0.148664808,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.57,1.839130494,5.258513473,1.975913586,0.312,0.02176,0.0303,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.47,3.781543792,4.222090613,1.821545337,0.5928,0.04352,0.063125,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.7,2.174029339,3.333728161,1.811254121,0.2184,0.02176,0.02525,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.92,3.111746103,5.702694699,0.648346645,1.36656,0.03264,0.088375,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.76,2.307988877,8.811963281,1.564264922,0.5928,0.02176,0.037875,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50683,4.56,3.714564023,1.557003257,2.397853467,0.1872,0.03264,0.032825,,,,0.104700648,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.63,3.31268541,1.705063666,2.315523734,0.36816,0.02176,0.022725,,,,0.104700648,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.64,2.575907952,1.705063666,1.615721005,0.312,0.01632,0.027775,,,,0.082718568,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.62,0.968393499,1.557003257,0.689511512,0.3744,0.01632,0.032825,,,,0.214611049,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.5,2.910806797,4.51821143,2.006787236,0.73632,0.01632,0.07575,,,,0.126682728,320,320.0,6.4,20.0,,,,Pastos
50,50683,4.41,3.848523561,2.445365709,2.758046047,0.1872,0.08704,0.04545,,,,0.104700648,320,320.0,6.4,20.0,,,,Pastos
50,50001,4.5,2.642887721,2.149244892,2.44930955,0.2496,0.03808,0.037875,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.62,3.31268541,2.889546935,2.047952102,0.36192,0.0272,0.0303,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.61,3.848523561,2.741486527,2.068534536,0.75504,0.02176,0.0404,,,,0.126682728,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.59,4.384361712,5.258513473,2.665425098,0.28704,0.04352,0.02525,,,,0.082718568,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.6,3.714564023,3.629848978,2.037660886,0.3432,0.0272,0.0303,,,,0.104700648,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,5.01,2.601668496,3.772177866,0.76470268,0.73632,0.0272,0.06565,,,,0.170572458,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.36,2.545640317,4.742459525,2.595964361,0.42432,0.03808,0.083325,,,,0.195044833,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.21,2.433583959,2.663284542,2.505407464,0.2808,0.03264,0.07575,,,,0.146100082,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
85,85430,4.84,1.779601217,3.955359744,1.189626946,1.92816,0.07616,0.09595,,,,0.099128856,100,100.0,900.0,9.0,,,6.0,Forestal
85,85430,5.04,2.564542857,5.411811826,1.160132063,7.8624,0.08704,0.07575,,,,0.118199432,100,100.0,900.0,9.0,,,6.0,Forestal
85,13873,5.13,1.752276213,5.417395246,0.618907073,0.68016,0.03808,0.083325,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.91,1.705109886,1.531636552,0.862411494,0.11232,0.02176,0.03535,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.99,1.657943559,2.017356389,0.801535389,0.20592,0.04352,0.027775,,,,0.052085982,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.57,3.025767041,4.122142348,1.948035376,0.21216,0.04896,0.073225,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.66,2.601270098,2.82688945,1.501610602,0.1872,0.03808,0.063125,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.7,2.412604791,1.531636552,1.461026532,0.13728,0.03264,0.03535,,,,0.088408145,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.58,2.506937444,1.855449777,1.704530954,0.1248,0.02176,0.0505,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.92,3.214432349,2.017356389,1.603070778,0.16224,0.0272,0.047975,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.49,2.129606829,3.636422511,1.481318567,0.14352,0.02176,0.05555,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.82,1.469278251,2.82688945,0.760951319,0.10608,0.0272,0.0303,,,,0.088408145,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.67,1.516444578,2.664982838,1.045039811,0.09984,0.0272,0.04545,,,,0.052085982,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.72,1.752276213,2.341169613,1.085623881,0.23712,0.0272,0.0505,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.7,1.469278251,1.855449777,0.9232876,0.1248,0.02176,0.0505,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.6,1.374945597,2.017356389,0.892849547,0.0936,0.0272,0.042925,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.85,1.657943559,2.341169613,0.720367248,0.23712,0.03264,0.058075,,,,0.088408145,150,150.0,2.4,16.0,,,,Forestal
85,13873,5.0,1.233446616,2.341169613,0.730513266,0.22464,0.03264,0.027775,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
85,13873,5.02,0.997614982,2.017356389,0.639199108,0.13104,0.03808,0.0404,,,,0.088408145,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.9,1.233446616,2.503076226,0.791389371,0.1248,0.03264,0.032825,,,,0.052085982,150,150.0,2.4,16.0,,,,Forestal
85,13873,4.73,1.516444578,4.445955573,1.055185829,0.16848,0.04352,0.06565,,,,0.070247063,150,150.0,2.4,16.0,,,,Forestal
50,50001,4.64,3.395657534,4.561956826,1.528728227,0.72384,0.03264,0.164125,,,,0.259464021,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.46,2.472196781,5.613260443,1.856312847,0.36192,0.03808,0.1111,,,,0.108763046,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.77,2.333677668,7.715867676,1.25077764,0.58656,0.0272,0.11615,,,,0.108763046,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.62,2.010466405,6.48934679,1.45924058,0.33072,0.03264,0.123725,,,,0.087234336,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.5,3.026273233,4.211522288,1.538655034,0.468,0.0272,0.101,,,,0.237935311,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.55,2.426023744,6.48934679,1.528728227,0.38064,0.03264,0.083325,,,,0.108763046,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,5.05,3.441830572,2.108915055,1.07209512,0.69264,0.0544,0.063125,,,,0.087234336,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.87,2.70306197,4.211522288,1.806678814,0.39936,0.0272,0.1616,,,,0.108763046,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.7,3.441830572,5.087608635,0.823924953,0.73632,0.03264,0.174225,,,,0.194877889,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.68,2.841581082,4.036305018,2.56111612,0.55536,0.0272,0.10605,,,,0.130291757,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.65,2.933927158,3.861087749,1.6379231,0.52416,0.0272,0.113625,,,,0.108763046,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.63,2.426023744,4.211522288,1.588289067,0.41808,0.01632,0.103525,,,,0.130291757,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,5.02,3.395657534,3.685870479,0.7445105,0.44304,0.0272,0.148975,,,,0.2164066,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.77,2.980100195,2.809784132,1.528728227,0.82368,0.03808,0.083325,,,,0.130291757,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,5.36,3.534176647,4.211522288,0.377218653,0.59904,0.0272,0.118675,,,,0.151820468,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.88,2.564542857,2.459349593,1.36989932,0.71136,0.03264,0.0808,,,,0.087234336,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,5.0,3.118619308,5.438043174,0.665096047,0.624,0.04352,0.2525,,,,0.108763046,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.71,2.656888932,0.882394169,1.270631254,0.54288,0.0272,0.113625,,,,0.108763046,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.75,2.933927158,3.685870479,0.972827053,0.78624,0.02176,0.1111,,,,4.01,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.68,2.241331593,4.036305018,1.508874614,0.3744,0.03808,0.088375,,,,0.194877889,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.61,3.349484497,5.262825904,1.479094194,0.76128,0.0272,0.21715,,,,0.151820468,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.53,2.656888932,2.985001402,1.72726436,0.33072,0.0272,0.11615,,,,0.087234336,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.79,3.026273233,3.51065321,1.270631254,0.76128,0.03264,0.1515,,,,0.151820468,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.66,2.426023744,3.160218671,1.45924058,0.4368,0.03264,0.0808,,,,0.130291757,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
99,99773,5.03,1.111134239,0.877220197,0.4620865,0.1872,0.03808,0.068175,,,,0.066468057,540,540.0,5.68,10.52,,,,Forestal
99,99773,4.92,1.056842524,1.84673854,0.62922417,0.19344,0.04352,0.058075,,,,4.01,540,540.0,5.68,10.52,,,,Forestal
99,99773,5.3,0.785383949,1.458931203,0.226127436,0.23088,0.03264,0.058075,,,,4.01,540,540.0,5.68,10.52,,,,Forestal
99,99773,5.34,1.54546796,2.428449546,0.275285574,0.41808,0.03808,0.047975,,,,0.066468057,540,540.0,5.68,10.52,,,,Forestal
99,99773,4.98,2.4141354,1.84673854,0.845519978,0.43056,0.04352,0.053025,,,,4.01,540,540.0,5.68,10.52,,,,Forestal
99,99773,5.01,1.056842524,1.458931203,0.491581383,0.29328,0.04352,0.0505,,,,4.01,540,540.0,5.68,10.52,,,,Forestal
99,99773,5.23,1.056842524,2.040642209,0.717708819,0.20592,0.04352,0.0707,,,,4.01,540,540.0,5.68,10.52,,,,Forestal
99,99773,5.21,0.948259094,2.040642209,0.344106968,0.26208,0.04896,0.047975,,,,0.066468057,540,540.0,5.68,10.52,,,,Forestal
50,50001,4.85,5.084889977,8.457431663,1.826010304,0.48672,0.12512,0.148975,,,,0.15488089,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.92,4.075276223,5.847332954,1.826010304,0.44928,0.1088,0.098475,,,,0.117306681,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,5.08,2.649939159,9.881121868,1.013335388,0.73008,0.12512,0.1414,,,,0.117306681,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
